id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition
9598,"Omega Seamaster Aqua Terra
Co-axial Master Chronometer Small Seconds","$6,328",Omega,Seamaster Aqua Terra,220.10.38.20.10.001,,,,2023 (Approximation),Unworn,Men's watch/Unisex,38 mm,
10052,"Seiko
Sports",Price on request,Seiko,,SRPC85K1,,,,2023,Unworn,Men's watch/Unisex,43 mm,
3821,"TAG Heuer Formula 1 Calibre 16
CAZ2010.BA0876","$2,783",TAG Heuer,Formula 1 Calibre 16,CAZ2010.BA0876,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,44 mm,
17101,"Breitling Navitimer 1 B01 Chronograph
RB0127121G1P2","$16,950",Breitling,Navitimer 1 B01 Chronograph,RB0127121G1P2,Automatic,Rose gold,Crocodile skin,2022,Very good,Men's watch/Unisex,46 mm,
21077,,"$55,397",Rolex,Day-Date 40,228345RBR,,Rose gold,Rose gold,2022,,,40 x 48 mm,Very good
14891,"Cartier Pasha
W3107355 Pasha Chronograph Unidirectional Pre-Owned Watch Only","$4,850",Cartier,Pasha,W3107355,Automatic,Steel,Leather,2000,Good,Men's watch/Unisex,38 x 44 mm,
68772,,"$17,852",Rolex,GMT-Master,16700,,,,1997,,,40 mm,Good
13079,"Omega Speedmaster
Chronoscope Master Chronometer 43mm Chronograph","$6,495",Omega,Speedmaster,329.33.43.51.02.001,Manual winding,Steel,Crocodile skin,2023 (Approximation),New,Men's watch/Unisex,43 mm,
14076,,"$18,383",Rolex,Submariner Date,126613LN,,,,Unknown,,,41 mm,Very good
69381,,"$41,725",Rolex,Daytona,16519G,,,,2000,,,40 mm,Good
6272,"Zenith Elite Ultra Thin
03.2010.681/01.c493","$4,450",Zenith,Elite Ultra Thin,,Automatic,Steel,Crocodile skin,2012,Very good,Men's watch/Unisex,40 mm,
10088,"Omega Constellation
manhattan quartz 25 mm 131.20.25.60.05.002","$5,037",Omega,Constellation,131.20.25.60.05.002,Quartz,Steel,Steel,2023,New,Women's watch,25 mm,
17725,,"$4,514",Rolex,Oyster Perpetual Date,1500,,Steel,Steel,1970 (Approximation),,,34 mm,Good
5168,"IWC
Schaffhausen 18k Rosegold Vintage Herrenuhr","$2,475",IWC,,,,,,1960 (Approximation),Very good,Men's watch/Unisex,35 mm,
35735,,"$15,275",Rolex,Sea-Dweller,126600,,,,2022,,,43 mm,Very good
17036,,"$8,903",Rolex,Explorer,14270,,,,1997,,,36 x 43 mm,Very good
4728,"Oris Aquis Date
Calibre 400",Price on request,Oris,Aquis Date,01 400 7769 6355-07 8 22 09PEB,,,,Unknown,New,Men's watch/Unisex,41.5 mm,
10975,"Seiko Presage
SPB234J1","$1,173",Seiko,Presage,SPB234J1,,,,2023,New,Women's watch,35 mm,
1153,"Longines
Classic Vintage Gold","$2,522",Longines,,,,,,Unknown,Very good,Men's watch/Unisex,36 mm,
16564,"Seiko
セイコー キングセイコー デイト 5625-7110 自動巻き メンズ_739868 中古",$347,Seiko,,5625-7110,,,,Unknown,Fair,Men's watch/Unisex,36 mm,
633,"Vacheron Constantin Overseas Dual Time
7900V/110A-B333",Price on request,Vacheron Constantin,Overseas Dual Time,7900V/110A-B333,,,,2021,New,Men's watch/Unisex,41 mm,
5914,"Panerai Luminor Submersible
42mm Stainless Steel With Black Rubber Watch White Dial PAM01223","$9,570",Panerai,Luminor Submersible,PAM01223,Automatic,Steel,Rubber,Unknown,Unworn,Men's watch/Unisex,42 mm,
10272,"Hublot Classic Fusion Aerofusion
Chronograph Aero 18K King Gold Mens WATCH 525.OX.0180.LR","$31,190",Hublot,Classic Fusion Aerofusion,525.OX.0180.LR,Automatic,,,Unknown,New,Men's watch/Unisex,45 mm,
3950,"Oris Aquis Date
Calibre 400 Ref. 01 400 7769 4154-07 8 22 09PEB Black dial Steel",Price on request,Oris,Aquis Date,01 400 7769 4154-07 8 22 09PEB,,,,Unknown,New,Men's watch/Unisex,41.5 mm,
9156,"Cartier Ballon Bleu 42mm
42 W69012Z4 Silver Guillochee Roman Dial 3001","$4,603",Cartier,Ballon Bleu 42mm,,Automatic,Steel,Steel,2010,Very good,Men's watch/Unisex,42 mm,
65354,,"$11,864",Rolex,Yacht-Master,,,,,Unknown,,,36 mm,Very good
38928,"Omega Seamaster Diver 300 M
007 Edition Titanium Mens Watch 210.90.42.20.01.001 Unworn","$8,880",Omega,Seamaster Diver 300 M,210.90.42.20.01.001,Automatic,Titanium,Titanium,2021,Unworn,Men's watch/Unisex,42 mm,
4595,"IWC Big Pilot
Große Fliegeruhr Big Pilots Watch 43 IW329303","$9,496",IWC,Big Pilot,IW329303,Automatic,Steel,,2022,Unworn,,43 mm,
13325,,"$8,871",Rolex,Lady-Datejust,79179G,,,,Unknown,,,26 mm,Good
2980,"Vacheron Constantin Overseas
Bx+Pap. 2010 Ref. 47040/000W-9500","$20,576",Vacheron Constantin,Overseas,47040/000W-9500,Automatic,Steel,Rubber,2010,Very good,Men's watch/Unisex,42 mm,
47718,,"$17,499",Rolex,Sea-Dweller,126603,,Gold/Steel,Gold/Steel,2022,,,43 mm,Unworn
5293,"Patek Philippe Aquanaut
5968A-001","$147,989",Patek Philippe,Aquanaut,5968A-001,Automatic,Steel,Rubber,2021,New,,42 mm,
1009,"Jaeger-LeCoultre Polaris
Mariner Memovox","$24,153",Jaeger-LeCoultre,Polaris,9038180,,,,2021 (Approximation),Unworn,,,
3591,"TAG Heuer Link Calibre 5
(タグ・ホイヤー) Link Calibre 5 Automatic Black Dial Men's Watch - WBC2110.BA0603","$2,277",TAG Heuer,Link Calibre 5,WBC2110.BA0603,,,,Unknown,New,Men's watch/Unisex,41 mm,
96,"Sinn 556
ジン Sinn 556 デイト 556.A","$1,227",Sinn,556,,Automatic,Steel,,Unknown,Good,,38 mm,
4582,"Tudor Black Bay Bronze
BUCHERER","$3,566",Tudor,Black Bay Bronze,79250BB,,,,2020,Very good,Men's watch/Unisex,43 mm,
4824,"Audemars Piguet Royal Oak Offshore Chronograph
Ref-26420SO Steel Ceramic Rubber Folding Clasp Box Papers Bj-2021","$49,902",Audemars Piguet,Royal Oak Offshore Chronograph,,Automatic,Steel,Rubber,2021,Very good,Men's watch/Unisex,43 mm,
18489,"Seiko Prospex
\"Arnie\" Prospex Tuna Dive SNJ025 ( NEW )",$459,Seiko,Prospex,SNJ025P1,,,,2019,New,Men's watch/Unisex,,
4316,"Panerai Luminor Marina 1950 3 Days Automatic
42 Mm","$7,883",Panerai,Luminor Marina 1950 3 Days Automatic,PAM 01393,,,,2022,New,Men's watch/Unisex,42 mm,
28098,"Omega Seamaster
Professional 300m Mid Size Quartz 2262.50.00","$3,090",Omega,Seamaster,2262.50.00,Quartz,Steel,Steel,Unknown,Good,Men's watch/Unisex,36 mm,
9988,"Seiko 5 Sports
SRPE80K1 Automatik Herrenuhr 43mm 10ATM",$344,Seiko,5 Sports,SRPE80K1,Automatic,Steel,Calf skin,Unknown,New,Men's watch/Unisex,43 mm,
3388,"Hublot Big Bang
Integral King Gold 42mm","$41,601",Hublot,Big Bang,451.OM.1180.OM,Automatic,Rose gold,Rose gold,2023,New,Men's watch/Unisex,42 mm,
25993,,"$25,495",Rolex,Daytona,16520,,,,2000 (Approximation),,,40 mm,Very good
7083,"Seiko Lukia
SSVW179 Solar Radio Correction Watch",$651,Seiko,Lukia,,,,,2020,New,,,
35591,"Omega Constellation Ladies
Co-Axial 18K White Gold & Diamonds Ladies Watch","$19,530",Omega,Constellation Ladies,123.57.35.20.55.005,Automatic,,,Unknown,New,Women's watch,35 mm,
6909,"Patek Philippe Neptune
パテックフィリップ ネプチューン 5080/1A 中古 メンズ","$25,874",Patek Philippe,Neptune,5080/1A,Automatic,Steel,,Unknown,Very good,Men's watch/Unisex,36 mm,
70003,,"$13,174",Rolex,Datejust 41,126300,,Steel,Steel,2023,,,41 x 48 mm,Unworn
12987,"Breitling Superocean Heritage
A37320","$2,331",Breitling,Superocean Heritage,A37320,,,,Unknown,Fair,Men's watch/Unisex,38 mm,
15202,"Longines
Creation Factory Pave Diamonds 14kt yellow gold Box Papers 1979","$5,842",Longines,,,,,,Unknown,,,25 x 27 mm,
30679,,"$26,069",Rolex,Daytona,116520,,Steel,Steel,2014,,,40 mm,Very good
1174,"Breitling Navitimer 1 B01 Chronograph
AB0139211L1P1","$9,012",Breitling,Navitimer 1 B01 Chronograph,AB0139211L1P1,Automatic,Steel,Crocodile skin,2023,New,Men's watch/Unisex,41 mm,
6151,"Longines La Grande Classique
l4.766.4.11.2","$1,245",Longines,La Grande Classique,L4.766.4.11.2,Quartz,Steel,Leather,2023,New,Men's watch/Unisex,37 mm,
181,"Panerai Luminor Due
38mm PAM01123","$8,133",Panerai,Luminor Due,PAM 01123,,,,2023,New,Men's watch/Unisex,38 mm,
16029,,"$31,599",Rolex,Daytona,16518,,Yellow gold,Leather,1999,,,40 mm,Very good
3873,"Longines La Grande Classique
L45124116 - La Grande Classique de Longines Quartz White Dial Ladies Watch","$1,274",Longines,La Grande Classique,L45124116,Quartz,Steel,Steel,Unknown,New,Men's watch/Unisex,29 mm,
2275,"Tudor Black Bay Bronze
79250BA","$4,371",Tudor,Black Bay Bronze,79250BA,,,,2023,Unworn,Men's watch/Unisex,43 mm,
2552,"Vacheron Constantin Overseas Chronograph
ヴァシュロンコンスタンタン オーヴァーシーズ クロノグラフ 49150/B01A-9095 中古 メンズ","$18,510",Vacheron Constantin,Overseas Chronograph,49150/B01A-9095,Automatic,Steel,,Unknown,Very good,Men's watch/Unisex,42 mm,
5399,"Tudor Prince Date
79260","$7,822",Tudor,Prince Date,79260,,,,2009,Very good,Men's watch/Unisex,40 mm,
3745,"IWC
シャフハウゼン Ref.810 アンティーク品 メンズ 腕時計","$1,427",IWC,,810,,,,1960,Fair,,34 mm,
9412,,"$5,100",Rolex,Oyster Perpetual 31,277200,,,,Unknown,,,31 mm,Good
6266,"Richard Mille RM 011
: Felipe Massa Chronograph Titanium",Price on request,Richard Mille,RM 011,,Automatic,Titanium,Rubber,2012,Very good,,,
63317,,"$4,970",Rolex,Datejust 36,1601,,Steel,Leather,1971,,,36 mm,Very good
24359,,"$21,643",Rolex,Daytona,116523,,,,Unknown,,,40 mm,Very good
6375,"TAG Heuer Connected
42mm Watch Leather Strap","$2,030",TAG Heuer,Connected,SBR8010.BC6608,Quartz,Steel,Leather,2023,New,Men's watch/Unisex,42 mm,
4792,"Seiko Chronograph
SNT890P1 Criteria Chronograph 50m Quartz Ladies Watch",$360,Seiko,Chronograph,,,,,Unknown,New,Women's watch,34 mm,
5183,"Omega Seamaster Aqua Terra
220.13.41.21.03.002","$4,959",Omega,Seamaster Aqua Terra,220.13.41.21.03.002,,,,2023,New,Men's watch/Unisex,41 mm,
4844,"Tudor Black Bay
M79230N-0008","$4,247",Tudor,Black Bay,M79230N-0008,,,,2022,Very good,Men's watch/Unisex,41 mm,
14748,"Longines Master Collection
42mm Blue Dial Automatic L28934926","$1,683",Longines,Master Collection,L28934926,Automatic,Steel,Steel,Unknown,New,,42 mm,
8702,"Breitling Aviator 8
Navitimer 8 Day Date With Papers 2019 UNWORN","$4,129",Breitling,Aviator 8,A45330101B1X1,Automatic,Steel,Steel,2019,Unworn,Men's watch/Unisex,41 mm,
9628,"Seiko
Uomo SRPD63K1 5 Sports Automatico",$293,Seiko,,SRPD63K1,,,,2022,New,Men's watch/Unisex,42.5 mm,
5697,"Audemars Piguet Royal Oak Selfwinding
15510ST.OO.1320ST.08","$51,072",Audemars Piguet,Royal Oak Selfwinding,15510ST.OO.1320ST.08,,,,2023,Unworn,Men's watch/Unisex,41 mm,
1332,"Zenith
97.T384.4061/21.C822 - Chronomaster Automatic Black Dial Titanium Men's Watch","$8,533",Zenith,,97.T384.4061/21.C822,,,,Unknown,New,Men's watch/Unisex,37 mm,
15156,"Cartier Ballon Bleu 44mm
Chronograph Two Tone Rose Gold and Steel Diamond Encrusted Watch W6920063","$13,950",Cartier,Ballon Bleu 44mm,W6920063,Automatic,Gold/Steel,Gold/Steel,Unknown,New,Men's watch/Unisex,44 mm,
59061,,"$12,078",Rolex,Datejust 41,126334,,Steel,Steel,2021,,,41 mm,Very good
6621,"Richard Mille
Chronograph - ROSE GOLD NEW IN STOCK","$419,888",Richard Mille,,RM65-01,,,,2021,New,Men's watch/Unisex,,
4687,"Omega De Ville Hour Vision
433.13.41.22.02.001 - De Ville Automatic Silver Dial Stainless Steel Men's Watch","$7,375",Omega,De Ville Hour Vision,433.13.41.22.02.001,Automatic,Steel,Leather,Unknown,New,Men's watch/Unisex,41 mm,
5917,"Zenith Chronomaster Sport
Stainless Steel & Ceramic Unisex Watch","$8,820",Zenith,Chronomaster Sport,03.3100.3600/21.C822,,,,Unknown,New,Men's watch/Unisex,41 mm,
5841,"Hublot Classic Fusion
565.NX.8970.RX.1204","$10,363",Hublot,Classic Fusion,565.NX.8970.RX.1204,Automatic,Titanium,Rubber,2023,New,,,
3723,"Zenith
RARE TOP CONDITION ZENITH SWISS STEEL POCKET WATCH - GRAND PRIX PARIS 1900",$383,Zenith,,,,,,Unknown,Good,Men's watch/Unisex,50 mm,
28177,,"$16,239",Rolex,Datejust 41,126334,,Steel,Steel,2021,,,41 mm,Very good
8537,"Breitling Galactic 36
Automatic / B+P","$3,162",Breitling,Galactic 36,A37330,,,,2011,Good,Women's watch,36 mm,
41815,,"$3,700",Rolex,Oyster Perpetual,67193,,,,1988 (Approximation),,,26 mm,Good
12348,"Seiko Astron GPS Solar
セイコー アストロン(SBXC015)5X53-0AE0",$784,Seiko,Astron GPS Solar,SBXC015,,,,Unknown,Good,,42.9 mm,
69981,,Price on request,Rolex,Day-Date 40,228396TBR,,Platinum,Platinum,2020,,,40 x 48 mm,New
14892,"Seiko Prospex
Captain Willard SPB151J1","$1,370",Seiko,Prospex,spb151j1,,,,2021,Very good,Men's watch/Unisex,,
7576,"Audemars Piguet Royal Oak Jumbo
15202","$79,765",Audemars Piguet,Royal Oak Jumbo,15202,Automatic,Steel,Steel,Unknown,Very good,,39 mm,
9810,"Audemars Piguet Royal Oak Offshore
Pre Owned Royal Oak Offshore Schwarzenegger Legacy 48 mm Black Dial","$32,300",Audemars Piguet,Royal Oak Offshore,,Automatic,Ceramic,Rubber,Unknown,Good,Men's watch/Unisex,48 mm,
2792,"TAG Heuer Carrera Lady
Calibre 9","$3,255",TAG Heuer,Carrera Lady,WBN2413.BA0621,Automatic,Steel,Steel,2023,New,Women's watch,29 mm,
11594,"TAG Heuer Formula 1 Lady
WAH1219 Stainless Steel 37mm watch","$3,950",TAG Heuer,Formula 1 Lady,,Quartz,Steel,,Unknown,Very good,Women's watch,37 mm,
8925,"Tudor
Oyster","$2,250",Tudor,,7934,,,,Unknown,Good,Men's watch/Unisex,34 mm,
12097,,"$13,000",Rolex,Datejust II,116334,,Steel,Steel,Unknown,,,41 mm,Very good
3646,"Audemars Piguet Royal Oak Offshore Lady
26231ST.ZZ.D002CA.01","$68,862",Audemars Piguet,Royal Oak Offshore Lady,26231ST.ZZ.D002CA.01,,,,2022 (Approximation),Unworn,Women's watch,37 mm,
32028,,"$428,671",Rolex,Daytona,116578SACO,,Yellow gold,Yellow gold,2020,,,40 mm,Very good
36750,"Omega
Vintage",$850,Omega,,,,,,1950 (Approximation),Fair,Men's watch/Unisex,35 mm,
6358,"Richard Mille RM 028
Diver Rose Gold on Red Rubber Strap RM028",Price on request,Richard Mille,RM 028,rm028,,,,Unknown,Unworn,Men's watch/Unisex,47 mm,
12759,,"$23,699",Rolex,GMT-Master II,126710BLRO,,Steel,Steel,2023,,,40 mm,New
14247,"Seiko Presage
SRPF43J1",$632,Seiko,Presage,SRPF43J1,,,,2021,Unworn,Men's watch/Unisex,38.5 mm,
3103,"Audemars Piguet Royal Oak Selfwinding
Sogo Seibu Anniversary Limited to 70 bottles 15300st.oo.1220st.99","$40,373",Audemars Piguet,Royal Oak Selfwinding,,Automatic,Steel,,Unknown,Good,Men's watch/Unisex,39 mm,
15503,"Seiko Credor
 保証書付き SEIKO セイコー クレドール パシフィーク クロノグラフ 1999年記念 GCBK999/6S77-0A10 自動巻き メンズ_735727 中古","$1,624",Seiko,Credor,,Automatic,Steel,Steel,Unknown,Fair,Men's watch/Unisex,40 mm,
18110,,"$6,760",Rolex,Datejust Turn-O-Graph,1625,,Gold/Steel,Gold/Steel,1967,,,36 x 44 mm,Very good
57728,,"$13,826",Rolex,Submariner Date,116610LN,,Steel,Steel,2018,,,40 mm,Very good
68534,,"$4,147",Rolex,Lady-Datejust,79174,,,,Unknown,,,26 x 32.8 mm,Very good
11595,"Patek Philippe Annual Calendar
Moon Phases 5396G-001","$41,500",Patek Philippe,Annual Calendar,5396G-001,Automatic,White gold,,2010,Very good,Men's watch/Unisex,38.5 mm,
3220,"Longines Conquest
L37262966 - Longines Conquest Quartz Blue carved Dial Black PVD coating Men's Watch",$817,Longines,Conquest,L37262966,Quartz,,,Unknown,New,Men's watch/Unisex,43.00 mm,
35181,"Omega Seamaster Diver 300 M
Co-Axial Master Chronometer Chronograph 44mm 210.60.44.51.03.001","$19,568",Omega,Seamaster Diver 300 M,210.60.44.51.03.001,Automatic,,,2023,New,Men's watch/Unisex,44 mm,
16004,"Cartier Tank MC
Blue Dial Automatic Steel Mens Watch WSTA0010","$6,050",Cartier,Tank MC,WSTA0010,Automatic,Steel,Leather,Unknown,Very good,Men's watch/Unisex,34.3 x 44 mm,
56111,,"$7,150",Rolex,Datejust 36,16234,,Steel,Steel,1990,,,36 mm,Very good
44026,,"$12,590",Rolex,GMT-Master II,116710LN,,,,2010,,,40 mm,Very good
8046,"TAG Heuer Carrera
CBN2010.BA0642","$2,770",TAG Heuer,Carrera,CBN2010.BA0642,,,,2022,Unworn,Men's watch/Unisex,42 mm,
3318,"Oris Big Crown Pointer Date
新品 オリス ビッグクラウンポインターデイト LIMITED 01 754 7741 3167-07 ブロンズ 自動巻","$1,564",Oris,Big Crown Pointer Date,,Automatic,,,Unknown,New,Men's watch/Unisex,40 mm,
948,"Breitling Superocean
M17368D71C1S2 Superocean Auto Blue Dial Watch","$5,025",Breitling,Superocean,M17368D71C1S2,Manual winding,Steel,Rubber,2021,New,Men's watch/Unisex,46 mm,
62177,,"$35,591",Rolex,Daytona,116520,,Steel,Steel,2015,,,40 mm,Unworn
11290,"Audemars Piguet Royal Oak Chronograph
26242OR.ZZ.1322OR.01",Price on request,Audemars Piguet,Royal Oak Chronograph,26242OR.ZZ.1322OR.01,,,,2022,New,,,
6102,"Panerai
Radiomir 3 Days Acciaio Brevett Brown Dial Hand Wind Men Watch PAM00687","$7,999",Panerai,,,,,,2019,Unworn,Men's watch/Unisex,47 mm,
5247,"IWC
14K Gold Savonette Taschenuhr","$3,453",IWC,,,,,,1930 (Approximation),Very good,Men's watch/Unisex,50 x 50 (60 mit Krone) mm,
1303,"Panerai
Luminor Logo Pre-Vendome 5218-201/A","$24,498",Panerai,,5218-201/A,,,,Unknown,Fair,Men's watch/Unisex,44 mm,
27334,,"$54,733",Rolex,Daytona,116505,,,,2019,,,40 mm,Very good
458,,"$78,432",Rolex,Day-Date 36,128236-0009,,,,2023,,,36 mm,Unworn
4597,"Panerai Radiomir 1940 3 Days
パネライ ラジオミール 1940 3デイズ チェラミカPAM00577","$8,545",Panerai,Radiomir 1940 3 Days,PAM00577,Manual winding,Ceramic,,Unknown,Unworn,Men's watch/Unisex,48 mm,
4119,"Tudor Prince Oysterdate
7966","$1,668",Tudor,Prince Oysterdate,7966,,,,1960 (Approximation),Good,Men's watch/Unisex,34 mm,
4916,"Omega Constellation Ladies
123.25.27.20.55.007 - Constellation Automatic White Dial Stainless Steel Ladies Watch","$12,830",Omega,Constellation Ladies,123.25.27.20.55.007,Automatic,Yellow gold,Steel,Unknown,New,Women's watch,27 mm,
36939,,"$23,200",Rolex,GMT-Master II,126720VTNR,,Steel,Steel,2022,,,40 mm,Very good
1010,"Omega Genève
Rare Cal 830 , Serviced",$477,Omega,Genève,121.1726,Manual winding,Steel,,Unknown,Very good,Men's watch/Unisex,48 mm,
10689,"Patek Philippe Twenty~4
7300/1201R-001",Price on request,Patek Philippe,Twenty~4,7300/1201R-001,,,,2020,New,Women's watch,36 mm,
34308,"Omega Constellation
18k Constellation Automatic Cal 561","$2,899",Omega,Constellation,168 004,,,,1960 (Approximation),Good,,,
62172,,"$28,241",Rolex,Daytona,116520,,Steel,Steel,2010,,,40 mm,Very good
754,"Patek Philippe Nautilus
Chrono","$154,428",Patek Philippe,Nautilus,5990/1A-001,Automatic,Steel,Steel,2016,Very good,Men's watch/Unisex,40 mm,
30091,,"$32,716",Rolex,Oyster Perpetual 41,124300,,,,2021,,,41 mm,Unworn
5812,"Zenith Chronomaster Sport
18K Rose Gold Men's Watch","$32,088",Zenith,Chronomaster Sport,18.3101.3600/21.M3100,Automatic,,,Unknown,New,Men's watch/Unisex,41 mm,
10725,"Cartier
カルティエ Cartier サントス ドゥ カルティエ LMWSSA0030","$8,329",Cartier,,WSSA0030,,,,Unknown,Unworn,Men's watch/Unisex,39.8 x 33 mm,
56037,,Price on request,Rolex,Day-Date 40,228238,,Yellow gold,Rose gold,2021,,,40 mm,Unworn
6421,"Hublot Classic Fusion
45mm TITANIUM 511.NX.1171.RX","$7,705",Hublot,Classic Fusion,,,,,Unknown,Unworn,,45 mm,
31954,"Omega Speedmaster Professional Moonwatch
3570.50.00","$6,613",Omega,Speedmaster Professional Moonwatch,3570.50.00,Manual winding,Steel,Steel,1998,Very good,Men's watch/Unisex,42 mm,
33415,"Omega De Ville
Lady Quarz 18k Gelbgold Tank Damennuhr Rarität","$2,279",Omega,De Ville,,,,,Unknown,Very good,Women's watch,20 x 25 mm,
29673,"Omega Speedmaster
スピードマスター 記念モデル クロノグラフ 東京2020","$6,008",Omega,Speedmaster,522.20.42.30.01.001,Manual winding,Steel,Steel,2019 (Approximation),Unworn,,42 mm,
6341,"Audemars Piguet Royal Oak Jumbo
Gold Dial | Box and Papers | No.51","$171,580",Audemars Piguet,Royal Oak Jumbo,5402 BA,,,,1977,Very good,Men's watch/Unisex,39 mm,
33501,,"$21,500",Rolex,,,,,,1999 (Approximation),,,36 mm,Good
12449,"Seiko Presage
SPB293J1 - Orologio Seiko Presage SPB293J1 Presage Hakuji - SPB293J1","$1,718",Seiko,Presage,SPB293J1,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,40.5 mm,
6676,"Seiko 5 Sports
Clearance Sale Seiko 5 Sport 2020 Series Automatic Caliber 4R36 Watch SRPE67K1",$206,Seiko,5 Sports,,,,,2020,New,Men's watch/Unisex,44.6 x 40 mm,
5290,"TAG Heuer Aquaracer 300M
Professional 300 43mm","$3,173",TAG Heuer,Aquaracer 300M,WBP201A.FT6197,,,,2023,New,Men's watch/Unisex,43 mm,
14600,"Seiko Presage
Spb",$909,Seiko,Presage,,,,,2018,Very good,Men's watch/Unisex,40.5 x 11 mm,
3731,"Longines Flagship
L48743927 - Flagship Automatic White Dial Men's Watch","$1,550",Longines,Flagship,L48743927,Automatic,,,Unknown,New,Men's watch/Unisex,,
23758,"Omega Seamaster 120 M
Jacques Mayol 120M Chronometer Automatic Watch Stainless Steel 36","$1,875",Omega,Seamaster 120 M,,Automatic,Steel,Steel,1998,Good,Women's watch,36 mm,
1863,"Patek Philippe Nautilus
5711/1A-014",Price on request,Patek Philippe,Nautilus,5711/1A-014,Automatic,Steel,Steel,Unknown,Unworn,,40 mm,
2418,"Omega Constellation Ladies
123.15.27.20.05.001","$4,432",Omega,Constellation Ladies,123.15.27.20.05.001,,,,Unknown,New,Women's watch,27 mm,
37013,"Omega Seamaster Planet Ocean
232.32.44.22.03.001","$3,850",Omega,Seamaster Planet Ocean,232.32.44.22.03.001,,,,2015,Very good,Men's watch/Unisex,43.5 mm,
16211,"Seiko 5
6119 8600 21 jewels 39mm Men's Watch",$129,Seiko,5,,,,,1970 (Approximation),Good,Men's watch/Unisex,39 mm,
2515,"Hublot Classic Fusion
Automatic","$19,485",Hublot,Classic Fusion,565.OX.1181.RX,Automatic,,,2023,New,,,
16251,"Cartier Tank Anglaise
Rose Gold Silver Dial Diamond Ladies Watch WT100013","$15,640",Cartier,Tank Anglaise,WT100013,Quartz,Rose gold,Leather,Unknown,Very good,Women's watch,30.2 x 22.7 mm,
4571,"IWC Pilot Chronograph Top Gun Miramar
IW388002","$8,403",IWC,Pilot Chronograph Top Gun Miramar,IW388002,Automatic,Ceramic,Textile,Unknown,Very good,Men's watch/Unisex,46 mm,
7801,"Seiko
(セイコー) Japan Edition Classic Automatic SZSB017",$288,Seiko,,SZSB017,,,,Unknown,New,Men's watch/Unisex,,
141,"Sinn 856 / 857
ジン Sinn 856 インストゥルメント デイト 856.B","$2,103",Sinn,856 / 857,856.B,Automatic,Steel,,Unknown,Very good,,40 mm,
6309,"Patek Philippe Aquanaut
パテック・フィリップ　4960/1A-001　アクアノート　クォーツ","$23,890",Patek Philippe,Aquanaut,4960/1A-001,Quartz,,,Unknown,,Women's watch,28 mm,
64256,,"$8,361",Rolex,Datejust 36,16234,,Steel,Steel,2000,,,36 mm,Very good
1787,"IWC Portuguese Automatic
Portugieser Automatic 40.4mm","$8,322",IWC,Portuguese Automatic,IW358303,Automatic,Steel,,2023,New,Men's watch/Unisex,40.4 mm,
17114,,"$10,222",Rolex,Explorer,124270,,,,2021,,,36 mm,Very good
23431,,"$1,676",Rolex,,,,Yellow gold,Leather,Unknown,,,16 mm,Fair
60967,,"$8,124",Rolex,Datejust 36,116200,,Steel,Steel,2006 (Approximation),,,36 mm,Very good
48417,,"$11,425",Rolex,Datejust 41,126300,,Steel,Steel,2022,,,41 x 48 mm,Unworn
11570,,"$3,150",Rolex,Cellini,4087,,,,1981,,,31.6 x 27.5 mm,
12185,"Omega Seamaster
オメガ シーマスター 120M防水 クォーツ メンズ 腕時計 YGベゼル ゴールド文字盤 純正SSベルト 2411.10",$639,Omega,Seamaster,2411.10,Quartz,,,Unknown,,Men's watch/Unisex,36 mm,
7304,"TAG Heuer Connected
SBF8A8001.11FT6076",$803,TAG Heuer,Connected,SBF8A8001.11FT6076,,,,2017,Very good,Men's watch/Unisex,45 mm,
68744,,"$12,880",Rolex,Datejust 36,116231,,Gold/Steel,Gold/Steel,2015,,,36 mm,Very good
2050,"Tudor Black Bay
\"Harrods\" Stahl aus 2022","$6,039",Tudor,Black Bay,79230G,,,,2022,Unworn,Men's watch/Unisex,41 mm,
65109,,"$5,988",Rolex,,,,Rose gold,Leather,1941,,,25 x 37 mm,Very good
31941,,"$24,545",Rolex,Sky-Dweller,326934,,,,2020,,,42 mm,Very good
13300,"Omega Constellation Ladies
127.10.27.20.02.001","$5,233",Omega,Constellation Ladies,127.10.27.20.02.001,Automatic,Steel,Steel,2022,New,Women's watch,27 mm,
14759,"Cartier Ballon Bleu 42mm
Collection Ballon Bleu 18k Stainless Steel 42mm Automatic On Strap","$6,435",Cartier,Ballon Bleu 42mm,WSBB0026,Automatic,Steel,Leather,Unknown,Unworn,,42 mm,
17657,"Breitling Chronomat
44 Special Edition Blackeye Gray Dial Boxes B01 Rubber Deploy","$4,795",Breitling,Chronomat,AB011511/BF70,,,,Unknown,Good,Men's watch/Unisex,44 mm,
14262,"Breitling Navitimer 1 B01 Chronograph
46mm Steel & Rose Gold New 2023 UB0127211B1P2","$10,500",Breitling,Navitimer 1 B01 Chronograph,UB0127211B1P2,,,,2023,New,Men's watch/Unisex,46 mm,
15462,"Seiko Astron GPS Solar
SBXB123/8X53-0AV0-2 アストロン デュアルタイム GPS ソーラー電波 メンズ 箱・保証書付き_752713 中古",$734,Seiko,Astron GPS Solar,,,,,Unknown,Fair,Men's watch/Unisex,46 mm,
