id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition,price_double
21147,"Omega De Ville
Quartz",$421,Omega,De Ville,N/A,N/A,N/A,N/A,1979 (Approximation),Fair,Men's watch/Unisex,33 x 34 mm,N/A,421.0
21639,"Omega Constellation
Manhattan constellation",$878,Omega,Constellation,N/A,N/A,N/A,N/A,1988 (Approximation),Unworn,Men's watch/Unisex,N/A,N/A,878.0
1332,"Oris Big Crown ProPilot Day Date
Men's 01 752 7698 4164-07 5 22 17FC Big Crown Propilot Auto","$1,377",Oris,Big Crown ProPilot Day Date,01 752 7698 4164-07 5 22 17FC,Automatic,Steel,Textile,Unknown,New,Men's watch/Unisex,45 mm,N/A,1377.0
58331,N/A,"$45,041",Rolex,Daytona,116515LN,N/A,N/A,N/A,Unknown,N/A,N/A,40 mm,Good,45041.0
3369,"Oris
Winder Complication (Ungetragen / Unworn) Automatic Kalender Mondphase 7434","$2,367",Oris,N/A,N/A,N/A,N/A,N/A,Unknown,Unworn,Men's watch/Unisex,36 mm,N/A,2367.0
43085,N/A,"$3,295",Rolex,Oyster Perpetual,76183,N/A,Gold/Steel,Gold/Steel,2001,N/A,N/A,N/A,Very good,3295.0
15302,"Omega
Vintage restaurée serviced révisé",$479,Omega,N/A,N/A,N/A,N/A,N/A,1934,Good,Men's watch/Unisex,46.5 mm,N/A,479.0
16460,"Seiko GS
SBGV021/9F82-0AF0 グランドセイコー デイト クォーツ メンズ 箱付き_744445 中古","$1,044",Seiko,N/A,N/A,Quartz,Steel,Steel,Unknown,Fair,Men's watch/Unisex,40 mm,N/A,1044.0
47447,N/A,"$13,600",Rolex,Yacht-Master 37,268622,N/A,Steel,Steel,2023,N/A,N/A,37 mm,New,13600.0
5701,"Audemars Piguet Royal Oak Selfwinding
15450SR.OO.1256SR.01","$41,317",Audemars Piguet,Royal Oak Selfwinding,15450SR.OO.1256SR.01,N/A,N/A,N/A,2023,Very good,Women's watch,34 mm,N/A,41317.0
2584,"Breitling
Premier B01 Chronograph AB0118221G1P1","$7,256",Breitling,N/A,AB0118221G1P1,N/A,N/A,N/A,2023,Unworn,N/A,42 mm,N/A,7256.0
35005,N/A,"$4,114",Rolex,Oyster Perpetual Lady Date,79240,N/A,Steel,Steel,Unknown,N/A,N/A,N/A,Very good,4114.0
2660,"Seiko Presage
Style 60's Automatic Mechanical Watch SRPH93J1 with 1 year warranty",$438,Seiko,Presage,SRPH93J1,N/A,N/A,N/A,2023 (Approximation),New,Men's watch/Unisex,40.8 mm,N/A,438.0
11931,"Seiko GS
SBGX295 9F62-0AB0 GRAND SEIKO Grand Seiko exotic leather Stainless Steel","$1,340",Seiko,N/A,N/A,Quartz,Steel,N/A,Unknown,Good,N/A,37 mm,N/A,1340.0
8960,"Patek Philippe Annual Calendar
Rose Gold Green Dial 2022 5205r-011","$67,000",Patek Philippe,Annual Calendar,5205r-011,N/A,N/A,N/A,2022,New,Men's watch/Unisex,N/A,N/A,67000.0
42671,N/A,"$31,975",Rolex,Yacht-Master 40,126655,N/A,Rose gold,Rubber,2023,N/A,N/A,40 mm,New,31975.0
27845,"Omega Speedmaster Professional Moonwatch
オメガ スピードマスター ムーンウォッチ プロフェッショナル クロノグラフ 311.33.42.30.01.001 中古 メンズ","$4,688",Omega,Speedmaster Professional Moonwatch,311.33.42.30.01.001,Manual winding,Steel,N/A,Unknown,Very good,Men's watch/Unisex,42 mm,N/A,4688.0
4285,"TAG Heuer Carrera Calibre 16
CV201AR.BA0715","$5,039",TAG Heuer,Carrera Calibre 16,CV201AR.BA0715,N/A,N/A,N/A,2023,New,N/A,N/A,N/A,5039.0
10430,"Seiko 5 Sports
Style",$390,Seiko,5 Sports,SRPK29K1,N/A,N/A,N/A,2023,New,Men's watch/Unisex,38 mm,N/A,390.0
8345,"Cartier Santos Galbée
Chronoflex Chronograph Quartz","$4,413",Cartier,Santos Galbée,2425,N/A,N/A,N/A,Unknown,Good,Men's watch/Unisex,29 mm,N/A,4413.0
517,N/A,"$41,643",Rolex,Sky-Dweller,336934-0002,N/A,N/A,N/A,2023,N/A,N/A,42 mm,Unworn,41643.0
18516,N/A,"$11,980",Rolex,Datejust 36,16233,N/A,Gold/Steel,Gold/Steel,Unknown,N/A,N/A,36 mm,Very good,11980.0
785,"IWC
IWC TASCHENUHR 14KT ROTGOLD Gesamtgewicht 123g ALTER: UM 1900","$5,180",IWC,N/A,N/A,N/A,N/A,N/A,1900 (Approximation),Good,Men's watch/Unisex,N/A,N/A,5180.0
2369,N/A,"$13,429",Rolex,Milgauss,116400GV,N/A,N/A,N/A,2015,N/A,N/A,40 mm,Very good,13429.0
6858,"Hublot Classic Fusion Chronograph
King Gold Bracelet","$36,940",Hublot,Classic Fusion Chronograph,520.OX.1180.OX,N/A,N/A,N/A,2023,New,Men's watch/Unisex,45 mm,N/A,36940.0
17590,"Breitling Navitimer
B01 Silver Dial Steel Mens Watch AB0138 Box Card","$7,870",Breitling,Navitimer,AB0138,Automatic,Steel,Steel,2022,Very good,Men's watch/Unisex,43 mm,N/A,7870.0
45542,N/A,"$29,499",Rolex,Daytona,116523,N/A,N/A,Gold/Steel,Unknown,N/A,N/A,40 mm,Unworn,29499.0
2312,"Cartier Santos Demoiselle
2698","$2,307",Cartier,Santos Demoiselle,2698,N/A,N/A,N/A,Unknown,Very good,Women's watch,20 mm,N/A,2307.0
1744,N/A,"$10,947",Rolex,Oyster Perpetual 31,277200,N/A,N/A,N/A,2022,N/A,N/A,31 mm,New,10947.0
5957,"Richard Mille RM 67
Rm67-01 38.7mm Titanium 2022 RM67-01","$225,940",Richard Mille,RM 67,RM67-01 Ti,N/A,N/A,N/A,2022,Unworn,Men's watch/Unisex,38.7 x 47.5 mm,N/A,225940.0
37560,N/A,"$9,800",Rolex,Sea-Dweller 4000,16600,N/A,Steel,Steel,2002 (Approximation),N/A,N/A,40 mm,Good,9800.0
2527,"Cartier Tank Française
Steel","$10,383",Cartier,Tank Française,W4TA0008,Quartz,Steel,Steel,2023,New,Women's watch,30.4 x 25 mm,N/A,10383.0
11093,"Longines
Square/\"Cioccolatone\"",$378,Longines,N/A,N/A,N/A,N/A,N/A,1967,Good,Men's watch/Unisex,28 x 37 mm,N/A,378.0
2205,"Oris Divers Sixty Five
Cotton Candy","$2,135",Oris,Divers Sixty Five,01 733 7771 3157-07 5 19 04BR,Automatic,Bronze,Leather,2023,New,Men's watch/Unisex,38 mm,N/A,2135.0
53164,N/A,"$13,900",Rolex,Datejust 36,126234,N/A,N/A,N/A,Unknown,N/A,N/A,36 mm,Unworn,13900.0
62056,N/A,"$12,950",Rolex,Datejust 41,126300,N/A,N/A,N/A,2023,N/A,N/A,41 mm,Very good,12950.0
7307,"Patek Philippe Golden Ellipse
4830","$8,547",Patek Philippe,Golden Ellipse,4830,N/A,N/A,N/A,2000 (Approximation),Very good,Women's watch,23 mm,N/A,8547.0
3735,"Zenith
2400",$403,Zenith,N/A,N/A,N/A,N/A,N/A,1964,Good,Men's watch/Unisex,34 x 39 mm,N/A,403.0
2537,"Panerai Luminor GMT Automatic
ルミノール GMT / LUMINOR GMT","$4,736",Panerai,Luminor GMT Automatic,PAM00161,Automatic,Steel,N/A,Unknown,Good,N/A,44 mm,N/A,4736.0
2215,"Patek Philippe Calatrava
7200/200R-001","$35,995",Patek Philippe,Calatrava,7200/200R-001,N/A,N/A,N/A,Unknown,New,Women's watch,34.6 mm,N/A,35995.0
213,"Patek Philippe Perpetual Calendar
5160/500 Grand Complication Engraved Retrograde Date","$239,000",Patek Philippe,Perpetual Calendar,5160/500G-001,N/A,N/A,N/A,2022 (Approximation),New,Men's watch/Unisex,38 mm,N/A,239000.0
404,"Patek Philippe Aquanaut
5267/200A-001","$56,385",Patek Philippe,Aquanaut,5267/200A-001,N/A,N/A,N/A,Unknown,New,Women's watch,38.8 mm,N/A,56385.0
5369,"Tudor Black Bay Chrono
79363N-0001","$6,786",Tudor,Black Bay Chrono,79363N-0001,N/A,N/A,N/A,2019,Very good,Men's watch/Unisex,41 mm,N/A,6786.0
10077,"Hublot Spirit of Big Bang
42mm","$18,611",Hublot,Spirit of Big Bang,641.NM.0173.LR,Automatic,Titanium,Leather,2021,Very good,Men's watch/Unisex,42 mm,N/A,18611.0
6539,"Longines HydroConquest
Automatic","$1,673",Longines,HydroConquest,L3.782.4.76.9,Automatic,Steel,Rubber,2023,New,Men's watch/Unisex,43 mm,N/A,1673.0
1539,"Vacheron Constantin Overseas Chronograph
5500V/110A-B481",Price on request,Vacheron Constantin,Overseas Chronograph,5500V/110A-B481,N/A,N/A,N/A,2021,New,Men's watch/Unisex,42.5 mm,N/A,0.0
4925,"Tudor Black Bay GMT
79830RB","$4,485",Tudor,Black Bay GMT,79830RB,N/A,N/A,N/A,2021,Very good,Men's watch/Unisex,41 mm,N/A,4485.0
29734,N/A,"$31,599",Rolex,Daytona,116520,N/A,Steel,Steel,2004,N/A,N/A,40 mm,Unworn,31599.0
670,"Hublot Big Bang Aero Bang
Oscar Niemeyer Série Ltda","$19,202",Hublot,Big Bang Aero Bang,311.AI.1149.HR.NIE11,N/A,N/A,N/A,2018,Very good,Men's watch/Unisex,44 mm,N/A,19202.0
56328,N/A,"$16,372",Rolex,Yacht-Master 40,126622,N/A,Steel,Steel,2020,N/A,N/A,40 mm,Very good,16372.0
8199,"Breitling
Well preserved Co-Pilot Ref 765 AVI original condition","$29,748",Breitling,N/A,N/A,N/A,N/A,N/A,1953 (Approximation),Very good,Men's watch/Unisex,40 mm,N/A,29748.0
32783,"Omega Speedmaster Professional Moonwatch
Chronograph 42 mm Saphirglas","$8,322",Omega,Speedmaster Professional Moonwatch,310.30.42.50.01.002,N/A,N/A,N/A,2023,New,Men's watch/Unisex,42 mm,N/A,8322.0
5001,"Hublot Big Bang 44 mm
Chronograph","$34,332",Hublot,Big Bang 44 mm,301.PX.130.RX.114,N/A,N/A,N/A,2023 (Approximation),Unworn,Men's watch/Unisex,44 mm,N/A,34332.0
11884,"Longines
ULTRA-CHRON Automatic 18k gold","$2,636",Longines,N/A,N/A,N/A,N/A,N/A,1970 (Approximation),Very good,Men's watch/Unisex,40 x 39 mm,N/A,2636.0
2494,"Longines La Grande Classique
L4.512.2.11.7","$1,581",Longines,La Grande Classique,L4.512.2.11.7,Quartz,Steel,Steel,2023,New,N/A,29 mm,N/A,1581.0
1649,"Cartier Santos
de Cartier LM gray WSSA0037","$6,680",Cartier,Santos,WSSA0037,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,N/A,N/A,6680.0
2779,"Longines Column-Wheel Chronograph
L47544723 - Heritage Chronograph 41 mm Watch","$2,068",Longines,Column-Wheel Chronograph,L47544723,Automatic,Steel,Leather,Unknown,New,Men's watch/Unisex,41 mm,N/A,2068.0
1485,"Vacheron Constantin Overseas World Time
7700V/110A-B172","$44,228",Vacheron Constantin,Overseas World Time,7700V/110A-B172,Automatic,Steel,Steel,Unknown,Good,Men's watch/Unisex,43.5 mm,N/A,44228.0
6846,"IWC
HERMET 38 mm 1946 Champagner Zifferblatt","$7,309",IWC,N/A,308,N/A,N/A,N/A,1946,Very good,Men's watch/Unisex,38 x 8 mm,N/A,7309.0
57946,N/A,"$1,249",Rolex,N/A,N/A,N/A,Steel,Leather,1940 (Approximation),N/A,N/A,28 mm,Good,1249.0
988,"Cartier Pasha C
2412","$3,230",Cartier,Pasha C,2412,N/A,N/A,N/A,2000 (Approximation),Good,Men's watch/Unisex,36 mm,N/A,3230.0
1403,"Patek Philippe World Time
5231J-001","$124,311",Patek Philippe,World Time,5231J-001,N/A,N/A,N/A,2022,Good,Men's watch/Unisex,38.5 mm,N/A,124311.0
11360,"Breitling Lady J
D52065","$1,300",Breitling,Lady J,D52065,N/A,N/A,N/A,Unknown,Good,Women's watch,31 mm,N/A,1300.0
782,"Hublot Classic Fusion Chronograph
Green","$10,926",Hublot,Classic Fusion Chronograph,541.NX.8970.LR,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,42 mm,N/A,10926.0
2829,"Omega
1940 Omega cal. 33.3 18k Monopusher Oversize Chronograph","$12,372",Omega,N/A,N/A,N/A,N/A,N/A,1940 (Approximation),Very good,Men's watch/Unisex,37.5 mm,N/A,12372.0
7306,"Omega Seamaster Aqua Terra
Co-Axial Master Chrono ref. 220.12.41.21.02.002 Silver dial Rubber","$6,926",Omega,Seamaster Aqua Terra,220.12.41.21.02.002,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,41 mm,N/A,6926.0
534,"Jaeger-LeCoultre Reverso
270.2.54","$14,952",Jaeger-LeCoultre,Reverso,270.2.54,Manual winding,Rose gold,Crocodile skin,2008,Very good,Men's watch/Unisex,26 mm,N/A,14952.0
35113,"Omega Seamaster Aqua Terra
150m Quartz 28mm 220.10.28.60.55.001","$3,695",Omega,Seamaster Aqua Terra,220.10.28.60.55.001,Quartz,Steel,Steel,2023,New,Women's watch,28 mm,N/A,3695.0
14430,"Breitling Colt
A53350","$1,127",Breitling,Colt,A53350,N/A,N/A,N/A,2000,Good,Men's watch/Unisex,38 mm,N/A,1127.0
3022,"Breitling Navitimer
A17395361L1A1 - Navitimer Automatic Green Dial Stainless Steel Ladies Watch","$4,249",Breitling,Navitimer,A17395361L1A1,Automatic,Steel,Steel,Unknown,New,Women's watch,35 mm,N/A,4249.0
14751,"Cartier Ballon Bleu 36mm
Collection Ballon Bleu De 36mm Automatic Steel Silver Roman Dial","$6,270",Cartier,Ballon Bleu 36mm,WSBB0048,Automatic,Steel,Steel,Unknown,Unworn,N/A,36 mm,N/A,6270.0
10820,"Seiko Prospex
Shogun Titanium","$1,616",Seiko,Prospex,SPB189J1,Automatic,Titanium,Titanium,2023,New,Men's watch/Unisex,43.5 mm,N/A,1616.0
16438,"Cartier Calibre de Cartier Diver
Rose Gold Warranty W7100052 Extra Bezel","$14,977",Cartier,Calibre de Cartier Diver,W7100052,N/A,N/A,N/A,2019,Good,Men's watch/Unisex,42 mm,N/A,14977.0
3363,"Zenith Port Royal
El Primero Port Royal Chrono 40mm Box & Papers","$3,749",Zenith,Port Royal,01/02.0451.400,N/A,N/A,N/A,2000,Very good,Men's watch/Unisex,40 x 46 mm,N/A,3749.0
17598,N/A,"$19,125",Rolex,Lady-Datejust,279381RBR,N/A,N/A,N/A,2019,N/A,N/A,28 x 30 mm,Very good,19125.0
6819,"Seiko Selection
SWFA153 solar stainless waterproof watch",$166,Seiko,Selection,N/A,N/A,N/A,N/A,Unknown,New,N/A,N/A,N/A,166.0
9886,"TAG Heuer Aquaracer
200m Calibre 5 Automatic Professional 200 Date 40mm","$4,704",TAG Heuer,Aquaracer,WBP2150.FT6210,Automatic,Gold/Steel,Rubber,2023,New,Men's watch/Unisex,40 mm,N/A,4704.0
14801,"Breitling Navitimer 1 B01 Chronograph
AB0138211B1P1","$6,885",Breitling,Navitimer 1 B01 Chronograph,AB0138211B1P1,N/A,N/A,N/A,2023,New,Men's watch/Unisex,43 mm,N/A,6885.0
66827,N/A,"$19,773",Rolex,Datejust 31,278273,N/A,Gold/Steel,Gold/Steel,2023,N/A,N/A,31 x 37 mm,Unworn,19773.0
68627,N/A,"$11,297",Rolex,Lady-Datejust,N/A,N/A,N/A,N/A,1986,N/A,N/A,N/A,Unworn,11297.0
5725,"Cartier 21 Must de Cartier
Quartz Steel & 18K Gold Ref.1340","$1,154",Cartier,21 Must de Cartier,1340,Quartz,Gold/Steel,Gold/Steel,Unknown,Very good,Women's watch,28 mm,N/A,1154.0
2211,"Patek Philippe Gondolo
5200G-001","$42,133",Patek Philippe,Gondolo,5200G-001,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,N/A,N/A,42133.0
35823,N/A,"$25,520",Rolex,Daytona,16520,N/A,N/A,N/A,1999,N/A,N/A,40 mm,Good,25520.0
60752,N/A,"$38,980",Rolex,Sky-Dweller,326138,N/A,N/A,N/A,2020,N/A,N/A,42 mm,Very good,38980.0
17994,"Omega Seamaster Railmaster
NOS","$5,130",Omega,Seamaster Railmaster,220.10.40.20.01.001,N/A,N/A,N/A,2021,New,Men's watch/Unisex,40 mm,N/A,5130.0
2336,"TAG Heuer Autavia
タグホイヤー オータヴィア クロノグラフ 復刻モデル 時計 腕時計 メンズ 自動巻 オートマチック SS パンダ CY2111.BA0775","$2,004",TAG Heuer,Autavia,CY2111.BA0775,Automatic,Steel,Steel,Unknown,Very good,Men's watch/Unisex,43 mm,N/A,2004.0
1445,"Panerai Luminor Submersible 1950 3 Days Automatic
Bmg-tech","$12,690",Panerai,Luminor Submersible 1950 3 Days Automatic,PAM00692,N/A,N/A,N/A,2022 (Approximation),Unworn,Men's watch/Unisex,47 mm,N/A,12690.0
46171,N/A,"$8,599",Rolex,Oyster Perpetual 41,124300,N/A,Steel,Steel,2021,N/A,N/A,41 mm,Unworn,8599.0
6143,"Longines Conquest
L37774996 - Conquest Automatic Blue Dial Men's Watch","$1,568",Longines,Conquest,L37774996,Automatic,Steel,Steel,Unknown,New,Men's watch/Unisex,41 mm,N/A,1568.0
6081,N/A,"$9,704",Rolex,Lady-Datejust,69178,N/A,N/A,N/A,1982,N/A,N/A,26 mm,Very good,9704.0
5682,"Panerai Luminor 1950 10 Days GMT
Marina Quaranta Stainless steel Men's Watch","$5,880",Panerai,Luminor 1950 10 Days GMT,PAM01270,Automatic,N/A,N/A,Unknown,Very good,Men's watch/Unisex,40 mm,N/A,5880.0
5379,"TAG Heuer Formula 1 Quartz
WAZ101A.FC8305","$1,690",TAG Heuer,Formula 1 Quartz,WAZ101A.FC8305,N/A,N/A,N/A,2023,New,Men's watch/Unisex,43 mm,N/A,1690.0
8990,N/A,"$65,454",Rolex,Daytona,116509,N/A,White gold,White gold,2023,N/A,N/A,40 mm,Unworn,65454.0
30317,N/A,"$6,940",Rolex,Datejust 36,16233,N/A,N/A,N/A,1993,N/A,N/A,36 mm,Very good,6940.0
11155,"Breitling Navitimer 01
Automatic AB0137","$7,742",Breitling,Navitimer 01,AB0137,Automatic,Steel,Leather,2022,Good,Men's watch/Unisex,46 mm,N/A,7742.0
10666,"Patek Philippe Calatrava
7234R-001 Calatrava Pilot Travel Time Rose Gold Brown 37.5mm 7234R-001 - BOX/PAPERS 2019","$59,900",Patek Philippe,Calatrava,7234R-001,Automatic,Rose gold,Calf skin,2019,Unworn,Men's watch/Unisex,37.5 mm,N/A,59900.0
11973,"Audemars Piguet Royal Oak Offshore Chronograph
Unworn 2022 Royal Oak Offshore Selfwinding Chronograph 43mm 26420SO","$45,500",Audemars Piguet,Royal Oak Offshore Chronograph,26420SO.OO.A600CA.01,Automatic,Steel,Rubber,2022,Unworn,Men's watch/Unisex,N/A,N/A,45500.0
3044,"Breitling Callistino
Damen Uhr Stahl/gold D52045 Vintage Gold Lünette Vintage",$919,Breitling,Callistino,N/A,N/A,N/A,N/A,Unknown,Good,N/A,28 mm,N/A,919.0
55154,N/A,"$15,995",Rolex,Datejust,N/A,N/A,Steel,Gold/Steel,Unknown,N/A,N/A,36 mm,Very good,15995.0
4213,"Jaeger-LeCoultre AMVOX
1 Aston Martin Limited Edition","$8,339",Jaeger-LeCoultre,AMVOX,190.8.97,Automatic,Steel,Leather,2006,Very good,Men's watch/Unisex,42 mm,N/A,8339.0
16349,N/A,"$11,116",Rolex,Datejust II,116334,N/A,N/A,N/A,2015,N/A,N/A,41 mm,Very good,11116.0
9826,"TAG Heuer Connected
SBG8A10.BT6219","$1,366",TAG Heuer,Connected,SBG8A10.BT6219,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,45 mm,N/A,1366.0
3888,"Oris Aquis
01 798 7754 4185-Set MB","$2,598",Oris,Aquis,01 798 7754 4185-Set MB,N/A,N/A,N/A,2021,Very good,Men's watch/Unisex,43.5 mm,N/A,2598.0
14596,"Seiko Presage
Enamel Dial",$907,Seiko,Presage,SPB045J1,N/A,N/A,N/A,2017,Unworn,Men's watch/Unisex,42 mm,N/A,907.0
932,"Seiko Presage
FInal SALE Seiko PRESAGE 1960 Style Collection Caliber 4R35 Automatic Watch SRPG03J1",$410,Seiko,Presage,N/A,N/A,N/A,N/A,2021,New,Men's watch/Unisex,47 x 40.8 mm,N/A,410.0
14349,"Cartier Cougar
Panthere Cougar 18k Yellow Gold Midsize 33mm Factory Blue Diamond Dial","$10,850",Cartier,Cougar,N/A,N/A,N/A,N/A,Unknown,Very good,N/A,33 mm,N/A,10850.0
2033,"Breitling Superocean Heritage II 42
42mm","$4,797",Breitling,Superocean Heritage II 42,AB2010161C1A1,Automatic,Steel,Steel,2023,Unworn,Men's watch/Unisex,42 mm,N/A,4797.0
1496,"Omega Seamaster Railmaster
 Ref. 2914 Railmaster Black Dial with Leather Strap","$8,523",Omega,Seamaster Railmaster,CK2914,Manual winding,Steel,N/A,Unknown,Good,Men's watch/Unisex,38 mm,N/A,8523.0
66338,N/A,"$17,513",Rolex,Datejust 41,126331,N/A,Gold/Steel,Gold/Steel,2020,N/A,N/A,41 mm,Very good,17513.0
17138,"Omega Genève
Chronostop","$1,938",Omega,Genève,145.009,Manual winding,Steel,Leather,1967,Very good,Men's watch/Unisex,35 mm,N/A,1938.0
9632,"Longines Conquest
V.h.p. NEW","$1,009",Longines,Conquest,L37194766,Quartz,Steel,Steel,2021,New,Men's watch/Unisex,41 mm,N/A,1009.0
14989,"Omega De Ville Prestige
Stunning Vintage Ladies Lady Womens Luxury Wristwatch Swiss Prestige",$569,Omega,De Ville Prestige,N/A,N/A,N/A,N/A,1970 (Approximation),Very good,Women's watch,"23,2 mm",N/A,569.0
18647,"Omega Speedmaster Professional Moonwatch Moonphase
Ref: 35752000 - Full Set. Original. Year 2001.","$6,568",Omega,Speedmaster Professional Moonwatch Moonphase,3575.20.00,N/A,N/A,N/A,2001,Very good,Men's watch/Unisex,42 mm,N/A,6568.0
894,"Omega Seamaster Diver 300 M
44mm","$30,555",Omega,Seamaster Diver 300 M,210.62.44.51.01.001,Automatic,Rose gold,Rubber,2023,Unworn,Men's watch/Unisex,44 mm,N/A,30555.0
7470,"Seiko GS
Grand Seiko Spring Drive SBGA375","$3,010",Seiko,N/A,N/A,N/A,N/A,N/A,Unknown,Good,Men's watch/Unisex,40 mm,N/A,3010.0
1711,"Jaeger-LeCoultre Master Ultra Thin Réserve de Marche
Pink Gold",Price on request,Jaeger-LeCoultre,Master Ultra Thin Réserve de Marche,Q1372520 or 1372520,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,39 mm,N/A,0.0
38103,N/A,"$13,699",Rolex,Datejust 41,126334,N/A,Steel,Steel,2022,N/A,N/A,41 mm,Good,13699.0
6015,"Longines Symphonette
L2.306.4.57.0","$1,541",Longines,Symphonette,L2.306.4.57.0,Quartz,Steel,Crocodile skin,2023,New,Women's watch,N/A,N/A,1541.0
4017,"Seiko Prospex
SBDL091 - Prospex Quartz Black Dial Stainless Steel Men's Watch",$788,Seiko,Prospex,SBDL091,Quartz,Steel,Steel,Unknown,Unworn,Men's watch/Unisex,39 mm,N/A,788.0
68324,N/A,"$55,928",Rolex,Day-Date 40,228235-0004,N/A,N/A,N/A,2023,N/A,N/A,40 mm,Unworn,55928.0
5505,"Panerai Luminor Base Logo
Marina Luminor Base Logo PAM000 Stainless Steel","$4,999",Panerai,Luminor Base Logo,PAM 00000,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,44 mm,N/A,4999.0
6545,"Richard Mille
RM033 Extra Flat Rose Gold Rubber Strap 46mm RM033-AD-RG Full Set","$120,000",Richard Mille,N/A,N/A,N/A,N/A,N/A,Unknown,N/A,N/A,46 mm,N/A,120000.0
10481,"Breitling Navitimer
Automatic ref. A23322","$4,601",Breitling,Navitimer,A23322,N/A,N/A,N/A,2010,Very good,Men's watch/Unisex,42 x 41 mm,N/A,4601.0
12097,"Seiko Prospex
Men's SRPG57K1 Save The Ocean Prospex Monster 20 ATM",$528,Seiko,Prospex,SRPG57K1,N/A,N/A,N/A,2022,New,Men's watch/Unisex,42.4 mm,N/A,528.0
20999,N/A,"$30,330",Rolex,Yacht-Master 42,226659,N/A,White gold,Rubber,2022,N/A,N/A,42 mm,Very good,30330.0
18517,"Seiko Prospex
Arnie Prospex SNJ027 PADI Solar Powered Dive ( NEW )",$599,Seiko,Prospex,SNJ027P1,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,N/A,N/A,599.0
1797,"Hublot Big Bang
Integral Titanium Jewellery 42mm",Price on request,Hublot,Big Bang,451.NX.1170.NX.9804,Automatic,Titanium,Titanium,2023,Unworn,Men's watch/Unisex,43 mm,N/A,0.0
26998,"Omega Seamaster DeVille
De Ville 136.010SP 613 Serviced","$1,254",Omega,Seamaster DeVille,136.010,N/A,N/A,N/A,1970,Very good,Men's watch/Unisex,33.5 x 38 mm,N/A,1254.0
23498,N/A,"$46,158",Rolex,Daytona,116520,N/A,Steel,Steel,2016,N/A,N/A,40 mm,New,46158.0
7372,"TAG Heuer Aquaracer 300M
waf2010",$958,TAG Heuer,Aquaracer 300M,waf2010,N/A,N/A,N/A,2011,Good,Men's watch/Unisex,42 mm,N/A,958.0
14267,"Seiko Chronograph
6138-8030",$633,Seiko,Chronograph,6138-8030,N/A,N/A,N/A,1976,Good,Men's watch/Unisex,40 mm,N/A,633.0
7782,"Audemars Piguet Royal Oak Double Balance Wheel Openworked
Skeleton Warrenty 12/2025","$147,880",Audemars Piguet,Royal Oak Double Balance Wheel Openworked,15407ST.OO.1220ST.01,N/A,N/A,N/A,2020,Very good,Men's watch/Unisex,41 mm,N/A,147880.0
35855,N/A,"$22,685",Rolex,Sky-Dweller,326934,N/A,N/A,N/A,2019,N/A,N/A,42 mm,Very good,22685.0
37746,N/A,"$10,500",Rolex,N/A,N/A,N/A,N/A,N/A,1980 (Approximation),N/A,N/A,26 mm,Very good,10500.0
16396,N/A,"$12,357",Rolex,Oyster Perpetual 41,124300,N/A,N/A,N/A,2023,N/A,N/A,41 mm,Unworn,12357.0
12196,"Omega Seamaster Planet Ocean Chronograph
215.30.46.51.01.002","$9,007",Omega,Seamaster Planet Ocean Chronograph,215.30.46.51.01.002,N/A,N/A,N/A,2023,Unworn,Men's watch/Unisex,45.5 mm,N/A,9007.0
29341,N/A,"$58,695",Rolex,Daytona,116505,N/A,Rose gold,Rose gold,2023,N/A,N/A,40 mm,New,58695.0
25752,"Omega Seamaster
中古 オメガ OMEGA 368.1062 シーマスター プロフェッショナル 200M 自動巻き メンズ 保証書付き H#121724","$1,352",Omega,Seamaster,368.1062,Automatic,Steel,N/A,Unknown,Fair,Men's watch/Unisex,36 mm,N/A,1352.0
23752,N/A,"$83,030",Rolex,Daytona,116508,N/A,N/A,N/A,2021,N/A,N/A,40 mm,Unworn,83030.0
53078,N/A,"$7,243",Rolex,Lady-Datejust,69278,N/A,N/A,N/A,Unknown,N/A,N/A,26 mm,Very good,7243.0
29294,N/A,"$17,515",Rolex,Explorer II,16550,N/A,Steel,Steel,1987,N/A,N/A,40 mm,Good,17515.0
61793,N/A,"$16,461",Rolex,GMT-Master II,116710LN,N/A,Steel,Steel,2016,N/A,N/A,40 mm,Very good,16461.0
11480,"Breitling Transocean Chronograph Unitime
46mm Steel Case Black Dial Black Crocodile Strap AB0510U4/BB62 NEW - Warranty: 2021","$7,304",Breitling,Transocean Chronograph Unitime,AB0510U4/BB62,Automatic,Steel,Crocodile skin,Unknown,New,Men's watch/Unisex,46 mm,N/A,7304.0
10413,"Breitling Chronomat
81950","$9,547",Breitling,Chronomat,81950,N/A,N/A,N/A,1990 (Approximation),Very good,Men's watch/Unisex,39 mm,N/A,9547.0
